time,flux,flux_err,quality
1354.1139260582527,0.99879503,0.0003057127,0
1354.1153149670836,0.99886954,0.00030572322,0
1354.1167038759145,0.9986767,0.00030561545,0
1354.1194816931084,0.99873346,0.00030555163,0
1354.1208706019393,0.99868417,0.00030563577,0
1354.1222595107702,0.9992992,0.00030566123,0
1354.1236484196006,0.9994341,0.00030570026,0
1354.1250373284306,0.9989494,0.00030560783,0
1354.126426237261,0.99919975,0.00030563565,0
1354.1278151456263,0.9991234,0.00030562867,0
1354.1292040544572,0.9992099,0.00030564587,0
1354.1305929632867,0.999807,0.000305702,0
1354.1319818721167,0.99942315,0.0003056758,0
1354.133370780482,0.9992578,0.00030561155,0
1354.134759689313,0.9994284,0.00030564904,0
1354.1361485981433,0.9994016,0.00030559325,0
1354.1375375065072,0.99920875,0.0003055698,0
1354.1389264153381,0.9996202,0.00030563524,0
1354.1403153237034,0.99986553,0.0003056659,0
1354.1417042325343,1.0001258,0.00030571074,0
1354.143093140899,0.9994704,0.00030558757,0
1354.1444820497286,1.0002539,0.00030563836,0
1354.1458709580938,0.99958175,0.0003055759,0
1354.147259866459,1.0000366,0.00030564415,0
1354.1486487752886,0.9998799,0.00030567325,0
1354.150037683653,0.99990845,0.0003056153,0
1354.1514265920182,1.0003104,0.0003056108,0
1354.152815500849,1.0000508,0.00030561857,0
1354.1542044092143,1.0001491,0.00030561106,0
1354.1555933175782,1.0003179,0.0003056738,0
1354.156982225943,0.9997615,0.0003055468,0
1354.158371134774,1.000155,0.00030563175,0
1354.1597600431392,1.0006897,0.00030568446,0
1354.1611489515035,1.0003246,0.00030566397,0
1354.1625378598674,0.9998032,0.0003055669,0
1354.1639267682326,0.9996982,0.00030552954,0
1354.1653156765979,1.0000855,0.00030561222,0
1354.1667045849626,1.0005614,0.00030566103,0
1354.168093493327,1.0000929,0.00030555922,0
1354.1694824016918,0.99983454,0.00030552997,0
1354.170871310057,1.0000039,0.00030560693,0
1354.1722602184223,1.0002515,0.00030561155,0
1354.1736491267861,1.000359,0.00030561365,0
1354.175038035151,1.0002661,0.0003056399,0
1354.1764269435162,1.0002886,0.0003056039,0
1354.1778158518814,1.0008929,0.00030571228,0
1354.179204759781,1.0010924,0.00030570544,0
1354.1805936681449,1.0006708,0.000305649,0
1354.1819825765092,1.0006173,0.00030565684,0
1354.1833714848744,1.000374,0.00030554473,0
1354.1847603927736,0.99994355,0.00030557887,0
1354.1861493011388,1.0007886,0.0003057043,0
1354.1875382095031,1.0009365,0.0003057272,0
1354.1889271174023,1.0004684,0.00030562343,0
1354.1903160257675,1.0004338,0.0003056156,0
1354.1917049336662,0.9997401,0.00030549275,0
1354.193093842031,1.0001863,0.00030561732,0
1354.1944827499296,1.0000728,0.00030555832,0
1354.195871658295,1.0010376,0.00030569648,0
1354.1972605661945,1.0006874,0.00030566385,0
1354.1986494745593,1.0008903,0.00030564942,0
1354.2000383824584,1.0008327,0.0003056292,0
1354.2014272908227,1.0005985,0.00030558172,0
1354.2028161987218,1.0004803,0.0003056515,0
1354.2042051066214,1.0010235,0.00030566897,0
1354.2055940149858,1.0001335,0.00030555486,0
1354.206982922885,1.0006478,0.00030562576,0
1354.2083718307845,1.0003625,0.00030559846,0
1354.2097607386831,1.0007627,0.00030565247,0
1354.2111496470484,1.0011089,0.00030570873,0
1354.2125385549475,1.000734,0.00030569764,0
1354.2139274628462,1.0006819,0.0003056465,0
1354.2153163707458,1.0003366,0.00030561344,0
1354.216705278645,1.0003724,0.00030560725,0
1354.2180941865436,1.0003939,0.00030560148,0
1354.2194830944427,1.0000985,0.0003055679,0
1354.2208720023414,1.0002213,0.0003055658,0
1354.222260910241,1.0006166,0.0003056478,0
1354.2236498181405,1.000275,0.00030567468,0
1354.2250387260397,1.0005912,0.00030565454,0
1354.2264276339383,1.0007143,0.00030566298,0
1354.2278165418375,1.0007552,0.0003056842,0
1354.229205449737,1.000132,0.0003055555,0
1354.230594357636,1.0006247,0.00030566845,0
1354.2319832655348,1.0003405,0.00030560032,0
1354.2333721734344,1.0001711,0.0003056516,0
1354.2347610813335,1.0006703,0.00030568076,0
1354.2361499887675,1.0006939,0.00030567066,0
1354.2375388966661,1.0003858,0.00030564255,0
1354.2389278045644,1.0005407,0.00030566868,0
1354.2403167119983,1.0003648,0.00030560957,0
1354.2417056198979,1.0001796,0.0003056089,0
1354.2430945277974,1.0004684,0.0003056714,0
1354.244483435231,1.0011997,0.00030574785,0
1354.2458723431291,1.0003976,0.00030567776,0
1354.2472612510287,0.99974465,0.0003055505,0
1354.2486501584626,1.0002431,0.00030560096,0
1354.2500390663613,1.0003984,0.00030567567,0
1354.2514279737948,1.000458,0.000305671,0
1354.2528168816934,0.9996575,0.00030556755,0
1354.2542057891274,1.0001874,0.0003056276,0
1354.255594697027,0.99964136,0.0003055694,0
1354.2569836044595,1.0000738,0.00030563612,0
1354.258372511893,0.99989986,0.00030557683,0
1354.2597614197925,0.9993357,0.00030550608,0
1354.2611503272265,1.0003089,0.0003056281,0
1354.26253923466,1.0003636,0.00030563714,0
1354.2639281425581,1.0000794,0.000305596,0
1354.265317049992,1.000228,0.0003056668,0
1354.266705957426,1.0002191,0.00030569205,0
1354.26809486486,0.999455,0.00030553504,0
1354.2694837727586,1.000518,0.00030569258,0
1354.2708726801911,0.9997604,0.00030556915,0
1354.272261587625,1.0004835,0.00030569168,0
1354.273650495059,1.0002395,0.0003056748,0
1354.2750394024915,0.99997365,0.00030561117,0
1354.276428309925,0.99972916,0.00030558166,0
1354.277817217359,1.0000267,0.00030560678,0
1354.2792061247928,1.0000159,0.0003056225,0
1354.2805950322268,1.0005225,0.00030566953,0
1354.2819839396593,1.0003008,0.0003056491,0
1354.2833728470923,0.9996361,0.00030554677,0
1354.2847617545262,1.0002928,0.00030569508,0
1354.2861506619602,0.99975723,0.0003055498,0
1354.2875395693936,0.99983734,0.00030560556,0
1354.2889284768262,1.0003484,0.0003056306,0
1354.29031738426,1.0000038,0.00030563152,0
1354.291706291694,1.0000173,0.0003056111,0
1354.2930951991275,1.0002851,0.00030567884,0
1354.2944841060948,0.99970335,0.0003056317,0
1354.2958730135283,1.0000348,0.00030561897,0
1354.2972619209622,1.0004627,0.00030570503,0
1354.2986508283961,1.0002234,0.00030565873,0
1354.300039735363,1.0001816,0.00030563984,0
1354.301428642796,1.0001847,0.00030561432,0
1354.30281755023,1.0002788,0.00030566982,0
1354.3042064571982,0.9995759,0.0003055317,0
1354.3055953646322,1.0003924,0.00030561315,0
1354.306984271599,1.0000134,0.00030561764,0
1354.3083731790325,1.0001159,0.0003056616,0
1354.3097620860008,1.0000612,0.00030562896,0
1354.3111509934338,1.0003084,0.00030567814,0
1354.312539900402,1.0001355,0.000305663,0
1354.3139288078355,0.99993974,0.00030564345,0
1354.3153177148029,1.00033,0.00030567407,0
1354.3167066222368,0.99987674,0.00030557433,0
1354.3180955292046,0.99926305,0.00030550596,0
1354.3194844366376,1.0000827,0.0003056114,0
1354.3208733436054,1.000379,0.00030569074,0
1354.3222622505737,0.99954325,0.0003055611,0
1354.3236511580076,1.0000587,0.0003056322,0
1354.3250400649754,0.99976295,0.00030561606,0
1354.3264289719427,0.9998834,0.00030559392,0
1354.3278178789105,1.000052,0.00030558393,0
1354.3292067863435,0.99978065,0.0003056239,0
1354.3305956933118,1.0002344,0.00030562442,0
1354.3319846002796,1.0000113,0.00030559883,0
1354.333373507247,1.0002751,0.00030560655,0
1354.3347624142152,1.0001892,0.00030561973,0
1354.336151321183,1.0001544,0.0003056069,0
1354.3375402281513,0.9998149,0.00030557753,0
1354.3389291355843,0.9999049,0.0003056319,0
1354.340318042552,0.9999384,0.00030557372,0
1354.3417069495204,0.9998926,0.00030555783,0
1354.3430958564877,1.0001018,0.00030566397,0
1354.3444847634555,1.0002918,0.00030569907,0
1354.3458736704229,1.0005274,0.00030567116,0
1354.347262576925,1.0000676,0.00030560297,0
1354.3486514838933,0.99978113,0.00030558516,0
