time,flux,flux_err,quality
3209.1161349765666,1.0638944,0.03446062,0
3209.116366453751,1.028941,0.03435475,0
3209.116597930935,1.0062989,0.034269966,0
3209.1168294081185,1.0101469,0.034416292,0
3209.1170608853026,0.9913117,0.034208994,0
3209.1172923624863,1.0582609,0.034329254,0
3209.1175238396695,1.0558654,0.034323055,0
3209.117755316854,1.0004321,0.034123138,0
3209.1179867940377,0.97613823,0.034127913,0
3209.1182182712214,0.97347695,0.034046326,0
3209.1184497484055,1.0464197,0.03419526,0
3209.118681225589,0.9903113,0.03412804,0
3209.1189127023067,1.0528219,0.034286562,0
3209.1191441794913,0.99357474,0.03413343,0
3209.119375656675,0.9875597,0.03402889,0
3209.1196071338586,1.0165936,0.03404693,0
3209.119838611043,1.0296558,0.034085125,0
3209.1200700882264,1.0215372,0.034039874,0
3209.12030156541,0.9841333,0.033973686,0
3209.120533042594,0.9742266,0.03395517,0
3209.120764519778,0.9513056,0.03396279,0
3209.1209959969615,0.948102,0.033893123,0
3209.121227474146,0.9538727,0.033859372,0
3209.1214589513297,1.0108957,0.034002706,0
3209.1216904285134,0.9936785,0.03392544,0
3209.1219219056966,1.0634171,0.034095045,0
3209.1221533828802,0.9691065,0.03387189,0
3209.1223848600644,1.0528003,0.0340522,0
3209.122616337248,0.93881124,0.03375205,0
3209.122847813966,0.95515,0.033680327,0
3209.1230792911506,1.0046438,0.033802528,0
3209.1233107683342,0.9877308,0.033850588,0
3209.123542245518,1.0124991,0.033834834,0
3209.1237737227016,1.0606637,0.03402845,0
3209.1240051998852,1.029968,0.03383796,0
3209.124236677069,0.9864953,0.033802185,0
3209.1244681542535,0.97102135,0.03380729,0
3209.124699631437,1.0635047,0.033862494,0
3209.124931108621,0.93748486,0.033674203,0
3209.125162585805,0.9606184,0.0338117,0
3209.1253940629886,1.0110306,0.03368347,0
3209.1256255401718,0.99415636,0.03369794,0
3209.1258570173563,1.0026234,0.033675853,0
3209.12608849454,0.9649081,0.033670697,0
3209.126319971258,0.99198025,0.033743117,0
3209.126551448442,0.9825133,0.033737283,0
3209.126782925626,0.98509145,0.03370381,0
3209.127014402809,1.0061268,0.033719636,0
3209.1272458799936,0.9958896,0.033672772,0
3209.127477357177,0.98941875,0.03372037,0
3209.127708834361,0.95571184,0.033578783,0
3209.1279403115454,1.0073981,0.03376264,0
3209.1281717887287,1.0101743,0.03378353,0
3209.1284032659123,0.96736574,0.033694897,0
3209.1286347430964,1.0735657,0.035938058,64
3209.12886622028,1.0397048,0.033743676,0
3209.1290976974637,1.0423403,0.033765927,0
3209.1293291746483,1.0299474,0.03379549,0
3209.1295606513663,1.0121467,0.033645354,0
3209.12979212855,0.99747723,0.033702232,0
3209.130023605733,1.0302254,0.03376491,0
3209.130255082917,1.032461,0.033692114,0
3209.130486560101,1.0735288,0.03375754,0
3209.1307180372837,1.0588806,0.033818066,0
3209.130949514467,1.0018911,0.03361183,0
3209.131180991651,0.98046595,0.03361886,0
3209.1314124688347,0.97812444,0.033571452,0
3209.1316439460184,1.0072808,0.03366217,0
3209.131875423203,1.003319,0.033623237,0
3209.1321069003866,0.9715989,0.03351665,0
3209.1323383771046,1.0063546,0.033687457,0
3209.1325698542882,0.99654156,0.033540957,0
3209.132801331472,1.0211765,0.03361356,0
3209.1330328086556,0.95365983,0.03348288,0
3209.13326428584,1.0276403,0.033642154,0
