pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,pl_refname,sy_refname,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_instrument,disc_telescope,disc_refname,ra,rastr,dec,decstr,glon,glat,elon,elat,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbperstr,pl_orblpererr1,pl_orblper,pl_orblpererr2,pl_orblperlim,pl_orblperstr,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxstr,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbinclstr,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtperstr,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenstr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtstr,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepstr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolstr,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densstr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepstr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidstr,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurstr,sy_kmagstr,sy_umag,sy_umagerr1,sy_umagerr2,sy_umagstr,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_rmagstr,sy_imag,sy_imagerr1,sy_imagerr2,sy_imagstr,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_zmagstr,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w1magstr,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w2magstr,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w3magstr,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_w4magstr,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_gmagstr,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_gaiamagstr,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_tmagstr,pl_controv_flag,pl_tsystemref,st_metratio,st_spectype,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,sy_kepmagstr,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_rotpstr,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_projobliqstr,x,y,z,htm20,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampstr,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radjstr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radestr,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorstr,pl_ratdor,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,pl_trueobliqstr,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_icmagstr,rowupdate,pl_pubdate,st_refname,releasedate,dkin_flag,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorstr,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparstr,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_cmassjstr,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassestr,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_massjstr,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massestr,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassjstr,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassestr,pl_bmassprov,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinijstr,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msiniestr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffstr,st_met,st_meterr1,st_meterr2,st_metlim,st_metstr,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvstr,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_vsinstr,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumstr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggstr,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agestr,st_mass,st_masserr1,st_masserr2,st_masslim,st_massstr,st_dens,st_denserr1,st_denserr2,st_denslim,st_densstr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radstr,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmstr,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmrastr,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_pmdecstr,sy_plx,sy_plxerr1,sy_plxerr2,sy_plxstr,sy_dist,sy_disterr1,sy_disterr2,sy_diststr,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_bmagstr,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_vmagstr,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_jmagstr,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_hmagstr,sy_kmag,sy_kmagerr1,sy_kmagerr2
Kepler-22 b,b,Kepler-22,,,TIC 158984573,Gaia DR2 2127941757262806656,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2012-02,2011,Transit,Space,Kepler,Kepler CCD Array,0.95 m Kepler Telescope,<a refstr=BORUCKI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745..120B/abstract target=ref>Borucki et al. 2012</a>,289.2172051,19h16m52.13s,47.8841427,+47d53m02.91s,79.09152,15.79232,307.66339,68.82423,289.86387644,1.132e-05,-1.132e-05,0.0,289.86387644&plusmn;0.00001132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0492,,,0.0,0.0492,2454966.700102,0.006757,-0.006757,0.0,2454966.700102&plusmn;0.006757,7.3562,,,0.0,7.3562,10.152&plusmn;0.014,,,,,,,,,,,,,,,,,10.115,0.023,-0.023,10.115&plusmn;0.023,10.145,0.02,-0.02,10.145&plusmn;0.020,10.1,0.042,-0.042,10.100&plusmn;0.042,9.081,,,9.081,,,,,11.6444,0.000239,-0.000239,11.644400&plusmn;0.000239,11.1894,0.006,-0.006,11.1894&plusmn;0.0060,0,BJD,[M/H],,11.664,,,11.664,,,,,,,,,,,0.2207386482894715,-0.6332627050096689,0.7417902638854018,-480627441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-26,2016-07,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2016-07-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594.0,157.79,-121.01,0.0,"<div><span class=supersubNumber"">5594.000</span><span class=""superscript"">+157.793</span><span class=""subscript"">-121.009</span></div>""",-0.27,0.1,-0.1,0.0,-0.27&plusmn;0.10,,,,,,,,,,,-0.19024,0.01013,-0.01183,0.0,"<div><span class=supersubNumber"">-0.1902365</span><span class=""superscript"">+0.0101297</span><span class=""subscript"">-0.0118339</span></div>""",4.56909,0.120053,-0.052136,0.0,"<div><span class=supersubNumber"">4.5690900</span><span class=""superscript"">+0.1200530</span><span class=""subscript"">-0.0521361</span></div>""",,,,,,0.989,0.151389,-0.104752,0.0,"<div><span class=supersubNumber"">0.9890000</span><span class=""superscript"">+0.1513890</span><span class=""subscript"">-0.1047520</span></div>""",2.228921,0.705987,-0.371548,0.0,"<div><span class=supersubNumber"">2.2289213</span><span class=""superscript"">+0.7059874</span><span class=""subscript"">-0.3715484</span></div>""",0.855243,0.044787,-0.051092,0.0,"<div><span class=supersubNumber"">0.8552430</span><span class=""superscript"">+0.0447869</span><span class=""subscript"">-0.0510925</span></div>""",0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,2,0,1,77.618339,0.047682,-0.047682,77.6183390&plusmn;0.0476820,-39.7173,0.0518873,-0.0518873,-39.7173000&plusmn;0.0518873,-66.6869,0.0460983,-0.0460983,-66.6869000&plusmn;0.0460983,5.10883,0.024164,-0.024164,5.108830&plusmn;0.024164,194.642,0.927,-0.918,"<div><span class=supersubNumber"">194.642</span><span class=""superscript"">+0.927</span><span class=""subscript"">-0.918</span></div>""",12.597,0.034,-0.034,12.597&plusmn;0.034,11.751,0.057,-0.057,11.751&plusmn;0.057,10.523,0.021,-0.021,10.523&plusmn;0.021,10.211,0.017,-0.017,10.211&plusmn;0.017,10.152,0.014,-0.014
Kepler-22 b,b,Kepler-22,,,TIC 158984573,Gaia DR2 2127941757262806656,0,<a refstr=BORUCKI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745..120B/abstract target=ref>Borucki et al. 2012</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2012-02,2011,Transit,Space,Kepler,Kepler CCD Array,0.95 m Kepler Telescope,<a refstr=BORUCKI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745..120B/abstract target=ref>Borucki et al. 2012</a>,289.2172051,19h16m52.13s,47.8841427,+47d53m02.91s,79.09152,15.79232,307.66339,68.82423,289.8623,0.0016,-0.002,0.0,"<div><span class=supersubNumber"">289.8623</span> <span class=""superscript"">+0.0016</span><span class=""subscript"">-0.0020</span></div>""",,,,,,0.849,0.018,-0.017,0.0,"<div><span class=supersubNumber"">0.849</span> <span class=""superscript"">+0.018</span><span class=""subscript"">-0.017</span></div>""",89.764,0.025,-0.042,0.0,"<div><span class=supersubNumber"">89.764</span> <span class=""superscript"">+0.025</span><span class=""subscript"">-0.042</span></div>""",,,,,,0.0,,,0.0,0,262.0,,,0.0,262,,,,,,,,,,,14.7,,,1.0,&lt;14.7,,,,,,2454966.6983,0.0023,-0.0023,0.0,2454966.6983&plusmn;0.0023,7.415,0.067,-0.078,0.0,"<div><span class=supersubNumber"">7.415</span> <span class=""superscript"">+0.067</span><span class=""subscript"">-0.078</span></div>""",10.152&plusmn;0.014,,,,,,,,,,,,,,,,,10.115,0.023,-0.023,10.115&plusmn;0.023,10.145,0.02,-0.02,10.145&plusmn;0.020,10.1,0.042,-0.042,10.100&plusmn;0.042,9.081,,,9.081,,,,,11.6444,0.000239,-0.000239,11.644400&plusmn;0.000239,11.1894,0.006,-0.006,11.1894&plusmn;0.0060,0,BJD,[Fe/H],G5 V,11.664,,,11.664,,,,,,,,,,,0.2207386482894715,-0.6332627050096689,0.7417902638854018,-480627441,,,,,,0.212,0.012,-0.012,0.0,0.212&plusmn;0.012,2.38,0.13,-0.13,0.0,2.38&plusmn;0.13,0.0222,0.0012,-0.0011,0.0,"<div><span class=supersubNumber"">0.0222</span> <span class=""superscript"">+0.0012</span><span class=""subscript"">-0.0011</span></div>""",186.4,,,,,,,,,,2014-05-14,2012-02,<a refstr=BORUCKI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745..120B/abstract target=ref>Borucki et al. 2012</a>,2014-05-14,0,1.1,-1.6,0.0,"<div><span class=supersubNumber"">186.4</span> <span class=""superscript"">+1.1</span><span class=""subscript"">-1.6</span></div>""",0.768,0.132,-0.078,0.0,"<div><span class=supersubNumber"">0.768</span> <span class=""superscript"">+0.132</span><span class=""subscript"">-0.078</span></div>""",,,,,,,,,,,0.113,,,1.0,&lt;0.113,36.0,,,1.0,&lt;36,0.113,,,1.0,&lt;0.113,36.0,,,1.0,&lt;36,Mass,,,,,,,,,,,5518.0,44.0,-44.0,0.0,5518&plusmn;44,-0.29,0.06,-0.06,0.0,-0.29&plusmn;0.06,,,,,,0.6,1.0,-1.0,0.0,0.6&plusmn;1.0,-0.102,0.021,-0.023,0.0,"<div><span class=supersubNumber"">-0.102</span> <span class=""superscript"">+0.021</span><span class=""subscript"">-0.023</span> </div>""",4.44,0.06,-0.06,0.0,4.44&plusmn;0.06,,,,,,0.97,0.06,-0.06,0.0,0.970&plusmn;0.060,1.458,0.03,-0.03,0.0,1.458&plusmn;0.030,0.979,0.02,-0.02,0.0,0.979&plusmn;0.020,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,2,0,1,77.618339,0.047682,-0.047682,77.6183390&plusmn;0.0476820,-39.7173,0.0518873,-0.0518873,-39.7173000&plusmn;0.0518873,-66.6869,0.0460983,-0.0460983,-66.6869000&plusmn;0.0460983,5.10883,0.024164,-0.024164,5.108830&plusmn;0.024164,194.642,0.927,-0.918,"<div><span class=supersubNumber"">194.642</span><span class=""superscript"">+0.927</span><span class=""subscript"">-0.918</span></div>""",12.597,0.034,-0.034,12.597&plusmn;0.034,11.751,0.057,-0.057,11.751&plusmn;0.057,10.523,0.021,-0.021,10.523&plusmn;0.021,10.211,0.017,-0.017,10.211&plusmn;0.017,10.152,0.014,-0.014
Kepler-22 b,b,Kepler-22,,,TIC 158984573,Gaia DR2 2127941757262806656,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2012-02,2011,Transit,Space,Kepler,Kepler CCD Array,0.95 m Kepler Telescope,<a refstr=BORUCKI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745..120B/abstract target=ref>Borucki et al. 2012</a>,289.2172051,19h16m52.13s,47.8841427,+47d53m02.91s,79.09152,15.79232,307.66339,68.82423,289.864456,0.001289,-0.001289,0.0,289.864456&plusmn;0.001289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454966.69506,0.00243,-0.00243,0.0,2454966.69506&plusmn;0.00243,6.977,0.0921,-0.0921,0.0,6.977&plusmn;0.0921,10.152&plusmn;0.014,,,,,,,,,,,,,,,,,10.115,0.023,-0.023,10.115&plusmn;0.023,10.145,0.02,-0.02,10.145&plusmn;0.020,10.1,0.042,-0.042,10.100&plusmn;0.042,9.081,,,9.081,,,,,11.6444,0.000239,-0.000239,11.644400&plusmn;0.000239,11.1894,0.006,-0.006,11.1894&plusmn;0.0060,0,JD,[Fe/H],,11.664,,,11.664,,,,,,,,,,,0.2207386482894715,-0.6332627050096689,0.7417902638854018,-480627441,,,,,,0.18199661,0.00802926,-0.00624498,0.0,"<div><span class=supersubNumber"">0.182</span><span class=""superscript"">+0.008</span><span class=""subscript"">-0.006</span></div>""",2.04,0.09,-0.07,0.0,"<div><span class=supersubNumber"">2.04</span><span class=""superscript"">+0.09</span><span class=""subscript"">-0.07</span></div>""",0.020319,0.000509,-0.000286,0.0,"<div><span class=supersubNumber"">0.020319</span> <span class=""superscript"">+0.000509</span><span class=""subscript"">-0.000286</span> </div>""",,,,,,,,,,,2016-05-06,2016-05,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5698.0,40.18,-37.44,0.0,"<div><span class=supersubNumber"">5698.000</span><span class=""superscript"">+40.181</span><span class=""subscript"">-37.441</span></div>""",-0.21,0.075,-0.078,0.0,"<div><span class=supersubNumber"">-0.210</span><span class=""superscript"">+0.075</span><span class=""subscript"">-0.078</span></div>""",,,,,,,,,,,,,,,,4.45,0.029,-0.029,0.0,4.450&plusmn;0.029,7.08,1.5,-1.53,0.0,"<div><span class=supersubNumber"">7.08</span><span class=""superscript"">+1.50</span><span class=""subscript"">-1.53</span></div>""",0.9,0.03,-0.031,0.0,"<div><span class=supersubNumber"">0.900</span><span class=""superscript"">+0.030</span><span class=""subscript"">-0.031</span></div>""",,,,,,0.94,0.033,-0.031,0.0,"<div><span class=supersubNumber"">0.940</span><span class=""superscript"">+0.033</span><span class=""subscript"">-0.031</span></div>""",0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,2,0,1,77.618339,0.047682,-0.047682,77.6183390&plusmn;0.0476820,-39.7173,0.0518873,-0.0518873,-39.7173000&plusmn;0.0518873,-66.6869,0.0460983,-0.0460983,-66.6869000&plusmn;0.0460983,5.10883,0.024164,-0.024164,5.108830&plusmn;0.024164,194.642,0.927,-0.918,"<div><span class=supersubNumber"">194.642</span><span class=""superscript"">+0.927</span><span class=""subscript"">-0.918</span></div>""",12.597,0.034,-0.034,12.597&plusmn;0.034,11.751,0.057,-0.057,11.751&plusmn;0.057,10.523,0.021,-0.021,10.523&plusmn;0.021,10.211,0.017,-0.017,10.211&plusmn;0.017,10.152,0.014,-0.014
Kepler-22 b,b,Kepler-22,,,TIC 158984573,Gaia DR2 2127941757262806656,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2012-02,2011,Transit,Space,Kepler,Kepler CCD Array,0.95 m Kepler Telescope,<a refstr=BORUCKI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745..120B/abstract target=ref>Borucki et al. 2012</a>,289.2172051,19h16m52.13s,47.8841427,+47d53m02.91s,79.09152,15.79232,307.66339,68.82423,289.864067,0.00121,-0.00121,0.0,289.864067&plusmn;0.00121,,,,0.0,,0.7961,,,0.0,.7961,89.7,,,0.0,89.7,,,,,,0.0,,,0.0,0,257.0,,,0.0,257,,,,,,1.03,0.26,-0.24,0.0,"<div><span class=supersubNumber"">1.03</span> <span class=""superscript"">+0.26</span><span class=""subscript"">-0.24</span> </div>""",,,,,,0.05291,0.00105,-0.00105,0.0,0.05291&plusmn0.00105,2454966.69719,0.00214,-0.00214,0.0,2454966.697&plusmn;0.00214,7.565,0.108,-0.108,0.0,7.565&plusmn;0.108,10.152&plusmn;0.014,,,,,,,,,,,,,,,,,10.115,0.023,-0.023,10.115&plusmn;0.023,10.145,0.02,-0.02,10.145&plusmn;0.020,10.1,0.042,-0.042,10.100&plusmn;0.042,9.081,,,9.081,,,,,11.6444,0.000239,-0.000239,11.644400&plusmn;0.000239,11.1894,0.006,-0.006,11.1894&plusmn;0.0060,0,BJD,[Fe/H],,11.664,,,11.664,,,,,,,,,,,0.2207386482894715,-0.6332627050096689,0.7417902638854018,-480627441,,,,,,0.20876118,0.01962712,-0.02051926,0.0,"<div><span class=supersubNumber"">0.209</span><span class=""superscript"">+0.020</span><span class=""subscript"">-0.021</span></div>""",2.34,0.22,-0.23,0.0,"<div><span class=supersubNumber"">2.34</span> <span class=""superscript"">+0.22</span><span class=""subscript"">-0.23</span> </div>""",0.024234,0.000951,-0.003242,0.0,"<div><span class=supersubNumber"">0.024234</span> <span class=""superscript"">+0.000951</span><span class=""subscript"">-0.003242</span> </div>""",164.8,,,,,,,,,,2017-05-08,2017-08-31 00:00,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,2017-05-08,0,77.2,-77.2,0.0,164.8&plusmn;77.2,0.856,0.043,-0.649,0.0,"<div><span class=supersubNumber"">0.856</span> <span class=""superscript"">+0.043</span><span class=""subscript"">-0.649</span> </div>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5516.0,82.0,-74.0,0.0,"<div><span class=supersubNumber"">5516</span> <span class=""superscript"">+82</span><span class=""subscript"">-74</span> </div>""",-0.26,0.15,-0.15,0.0,-0.26&plusmn;0.15,,,,,,,,,,,,,,,,4.446,0.104,-0.064,0.0,"<div><span class=supersubNumber"">4.446</span> <span class=""superscript"">+0.104</span><span class=""subscript"">-0.064</span> </div>""",,,,0.0,,0.799,0.066,-0.035,0.0,"<div><span class=supersubNumber"">0.799</span> <span class=""superscript"">+0.066</span><span class=""subscript"">-0.035</span> </div>""",1.00734,4.72207,-0.45124,0.0,"<div><span class=supersubNumber"">1.00734</span> <span class=""superscript"">+4.72207</span><span class=""subscript"">-0.45124</span> </div>""",0.886,0.08,-0.089,0.0,"<div><span class=supersubNumber"">0.886</span> <span class=""superscript"">+0.08</span><span class=""subscript"">-0.089</span> </div>""",0,0,1,0,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),1,1,0,0,0,0,0,0,2,0,1,77.618339,0.047682,-0.047682,77.6183390&plusmn;0.0476820,-39.7173,0.0518873,-0.0518873,-39.7173000&plusmn;0.0518873,-66.6869,0.0460983,-0.0460983,-66.6869000&plusmn;0.0460983,5.10883,0.024164,-0.024164,5.108830&plusmn;0.024164,194.642,0.927,-0.918,"<div><span class=supersubNumber"">194.642</span><span class=""superscript"">+0.927</span><span class=""subscript"">-0.918</span></div>""",12.597,0.034,-0.034,12.597&plusmn;0.034,11.751,0.057,-0.057,11.751&plusmn;0.057,10.523,0.021,-0.021,10.523&plusmn;0.021,10.211,0.017,-0.017,10.211&plusmn;0.017,10.152,0.014,-0.014
Kepler-22 b,b,Kepler-22,,,TIC 158984573,Gaia DR2 2127941757262806656,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2012-02,2011,Transit,Space,Kepler,Kepler CCD Array,0.95 m Kepler Telescope,<a refstr=BORUCKI_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745..120B/abstract target=ref>Borucki et al. 2012</a>,289.2172051,19h16m52.13s,47.8841427,+47d53m02.91s,79.09152,15.79232,307.66339,68.82423,289.864456,0.001289,-0.001289,0.0,289.864456&plusmn;0.001289,,,,0.0,,0.8489,,,0.0,.8489,89.95,,,0.0,89.95,,,,,,0.0,,,0.0,0,267.0,,,0.0,267,,,,,,1.21,0.09,-0.09,0.0,1.21&plusmn;0.09,,,,,,0.05019,0.00098,-0.00098,0.0,0.05019&plusmn0.00098,2454966.69506,0.00243,-0.00243,0.0,2454966.695&plusmn;0.00243,6.977,0.0921,-0.0921,0.0,6.977&plusmn;0.0921,10.152&plusmn;0.014,,,,,,,,,,,,,,,,,10.115,0.023,-0.023,10.115&plusmn;0.023,10.145,0.02,-0.02,10.145&plusmn;0.020,10.1,0.042,-0.042,10.100&plusmn;0.042,9.081,,,9.081,,,,,11.6444,0.000239,-0.000239,11.644400&plusmn;0.000239,11.1894,0.006,-0.006,11.1894&plusmn;0.0060,0,BJD,[Fe/H],,11.664,,,11.664,,,,,,,,,,,0.2207386482894715,-0.6332627050096689,0.7417902638854018,-480627441,,,,,,0.19359477,0.00446071,-0.00356857,0.0,"<div><span class=supersubNumber"">0.194</span><span class=""superscript"">+0.004</span><span class=""subscript"">-0.004</span></div>""",2.17,0.05,-0.04,0.0,"<div><span class=supersubNumber"">2.17</span> <span class=""superscript"">+0.05</span><span class=""subscript"">-0.04</span> </div>""",0.020319,0.000509,-0.000286,0.0,"<div><span class=supersubNumber"">0.020319</span> <span class=""superscript"">+0.000509</span><span class=""subscript"">-0.000286</span> </div>""",323.8,,,,,,,,,,2015-08-25,2015-09-24,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,2015-08-25,0,11.7,-11.7,0.0,323.8&plusmn;11.7,0.0175,0.3803,-0.0173,0.0,"<div><span class=supersubNumber"">0.0175</span> <span class=""superscript"">+0.3803</span><span class=""subscript"">-0.0173</span> </div>""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5642.0,50.0,-50.0,0.0,5642&plusmn;50,-0.27,0.08,-0.08,0.0,-0.270&plusmn;0.080,,,,,,,,,,,,,,,,4.443,0.028,-0.028,0.0,4.443&plusmn;0.028,,,,0.0,,0.97,0.06,-0.06,0.0,0.97&plusmn;0.06,7.64288,0.27569,-2.24432,0.0,"<div><span class=supersubNumber"">7.64288</span> <span class=""superscript"">+0.27569</span><span class=""subscript"">-2.24432</span> </div>""",0.979,0.02,-0.02,0.0,0.979&plusmn;0.02,0,0,1,0,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),1,1,0,0,0,0,0,0,2,0,1,77.618339,0.047682,-0.047682,77.6183390&plusmn;0.0476820,-39.7173,0.0518873,-0.0518873,-39.7173000&plusmn;0.0518873,-66.6869,0.0460983,-0.0460983,-66.6869000&plusmn;0.0460983,5.10883,0.024164,-0.024164,5.108830&plusmn;0.024164,194.642,0.927,-0.918,"<div><span class=supersubNumber"">194.642</span><span class=""superscript"">+0.927</span><span class=""subscript"">-0.918</span></div>""",12.597,0.034,-0.034,12.597&plusmn;0.034,11.751,0.057,-0.057,11.751&plusmn;0.057,10.523,0.021,-0.021,10.523&plusmn;0.021,10.211,0.017,-0.017,10.211&plusmn;0.017,10.152,0.014,-0.014
